"Year","State","Class","Variable","District","Category","Variable_Type","Used_in_ANESRake_Weighting","CES_Candidate","True_Candidate","Match_Score","Benchmark","CES_Unweighted","CES_Weighted","CES_ANESRake_Weighted","Error_Unweighted","Error_CES_Weighted","Error_ANESRake","n_respondents"
2014,"GEORGIA","Candidate Choice","U.S. House","District 5","Democrat","Secondary",FALSE,"John Lewis","John R. Lewis",0.07692307692307698,100,97.14285714285714,93.78193478763072,69.90197062924904,-2.857142857142861,-6.218065212369282,-30.098029370750965,70
2014,"GEORGIA","Candidate Choice","U.S. House","District 2","Democrat","Secondary",FALSE,"Sanford Bishop","Sanford D. Bishop",0.05882352941176483,59.15469613259668,65.3061224489796,67.39949516925026,69.45835047638548,6.15142631638291,8.244799036653575,10.303654343788793,49
2014,"MISSOURI","Candidate Choice","U.S. House","District 5","Democrat","Secondary",FALSE,"Emanuel Cleaver","Emanuel Ii Cleaver",0.05555555555555558,51.58720343671689,61.386138613861384,58.100987517590106,76.39244715867804,9.798935177144493,6.513784080873215,24.805243721961148,101
2014,"MISSOURI","Candidate Choice","U.S. House","District 7","Republican","Secondary",FALSE,"Billy Long","Billy Long",0,63.46420097952512,60.810810810810814,69.2099474410633,80.00845082622054,-2.653390168714303,5.7457464615381895,16.544249846695422,74
2014,"MISSOURI","Candidate Choice","U.S. House","District 4","Republican","Secondary",FALSE,"Vicky Hartzler","Vicky Hartzler",0,68.07914411808085,55.12820512820513,54.50540183008721,66.5328366522771,-12.950938989875716,-13.573742287993639,-1.54630746580375,78
2014,"MISSOURI","Candidate Choice","U.S. House","District 3","Republican","Secondary",FALSE,"Blaine Luetkemeyer","Blaine Luetkemeyer",0,68.33315937793549,59.375,60.71238122484899,83.7450765467987,-8.958159377935488,-7.620778153086498,15.411917168863212,64
2014,"MISSOURI","Candidate Choice","U.S. House","District 2","Republican","Secondary",FALSE,"Ann Wagner","Ann Wagner",0,64.11947195576266,54.807692307692314,62.90303177330797,71.05264268958334,-9.311779648070349,-1.21644018245469,6.933170733820674,104
2014,"MISSOURI","Candidate Choice","U.S. House","District 8","Republican","Secondary",FALSE,"Jason Smith","Jason Smith",0,66.65075616741196,71.01449275362319,66.82105155768625,96.18233533902641,4.363736586211232,0.17029539027429053,29.531579171614453,69
2014,"MISSOURI","Candidate Choice","U.S. House","District 6","Republican","Secondary",FALSE,"Sam Graves","Sam Graves",0,66.65026474835535,63.76811594202898,68.71259357488724,87.19567933177252,-2.882148806326377,2.062328826531882,20.54541458341717,69
2014,"MISSOURI","Candidate Choice","U.S. House","District 1","Democrat","Secondary",FALSE,"William Lacy Clay","Lacy Clay",0.38920012449424213,72.97821326776518,74.19354838709677,68.16721305450622,51.414665964762186,1.2153351193315842,-4.811000213258964,-21.563547303003,93
2014,"PENNSYLVANIA","Candidate Choice","U.S. House","District 14","Democrat","Secondary",FALSE,"Michael Doyle","Mike Doyle",0.22849002849002842,100,94.20289855072464,99.40135316909536,99.81565132544105,-5.79710144927536,-0.5986468309046415,-0.18434867455894732,69
2014,"PENNSYLVANIA","Candidate Choice","U.S. House","District 8","Republican","Secondary",FALSE,"Michael Fitzpatrick","Michael G. Fitzpatrick",0.045454545454545414,61.902129457343435,63.10679611650486,72.94429382017877,95.86666099316135,1.2046666591614255,11.042164362835337,33.96453153581791,103
2014,"PENNSYLVANIA","Candidate Choice","U.S. House","District 6","Republican","Secondary",FALSE,"Ryan Costello","Ryan Costello",0,56.29093270099368,50,58.51015245685222,62.98965600631823,-6.290932700993679,2.219219755858539,6.698723305324549,98
2014,"PENNSYLVANIA","Candidate Choice","U.S. House","District 18","Republican","Secondary",FALSE,"Tim Murphy","Tim Murphy",0,100,86.20689655172413,90.79490631093526,94.65640055690062,-13.793103448275872,-9.20509368906474,-5.343599443099379,58
2014,"PENNSYLVANIA","Candidate Choice","U.S. House","District 15","Republican","Secondary",FALSE,"Charlie Dent","Charles W. Dent",0.1166666666666667,100,78.46153846153847,85.0016363561539,98.45265882849674,-21.538461538461533,-14.998363643846105,-1.5473411715032626,65
2014,"PENNSYLVANIA","Candidate Choice","U.S. House","District 17","Democrat","Secondary",FALSE,"Matt Cartwright","Matt Cartwright",0,56.75821412775445,46.25,43.18109084980731,93.3649738873914,-10.50821412775445,-13.577123277947138,36.60675975963695,80
2014,"PENNSYLVANIA","Candidate Choice","U.S. House","District 13","Democrat","Secondary",FALSE,"Brendan Boyle","Brendan F. Boyle",0.0625,67.11973934292696,65.38461538461539,64.7607667544203,35.6122571325536,-1.7351239583115756,-2.35897258850666,-31.50748221037336,78
2014,"PENNSYLVANIA","Candidate Choice","U.S. House","District 10","Republican","Secondary",FALSE,"Tom Marino","Tom Marino",0,62.583045884584244,61.05263157894737,69.67925885086737,98.15635976280042,-1.5304143056368744,7.096212966283126,35.573313878216176,95
2014,"PENNSYLVANIA","Candidate Choice","U.S. House","District 5","Republican","Secondary",FALSE,"Glenn Thompson","Glenn Gt Thompson",0.05882352941176483,63.59610078680947,57.534246575342465,64.38753060688394,4.917196193986624,-6.061854211467008,0.7914298200744696,-58.678904592822846,73
2014,"PENNSYLVANIA","Candidate Choice","U.S. House","District 9","Republican","Secondary",FALSE,"Bill Shuster","Bill Shuster",0,63.521754934599606,65.27777777777779,73.06370487292469,67.75615497204386,1.7560228431781795,9.541949938325082,4.234400037444253,72
2014,"PENNSYLVANIA","Candidate Choice","U.S. House","District 2","Democrat","Secondary",FALSE,"Chaka Fattah","Chaka Fattah",0,87.70347345282708,84.14634146341463,83.2521959752498,62.20479417102985,-3.5571319894124542,-4.451277477577278,-25.49867928179723,82
2014,"PENNSYLVANIA","Candidate Choice","U.S. House","District 16","Republican","Secondary",FALSE,"Joseph Pitts","Joseph R. Pitts",0.06666666666666676,57.719522228842166,51.21951219512195,52.05753035697877,14.784046966280915,-6.500010033720216,-5.661991871863393,-42.935475262561255,82
2014,"PENNSYLVANIA","Candidate Choice","U.S. House","District 12","Republican","Secondary",FALSE,"Keith Rothfus","Keith Rothfus",0,59.277698787982644,64.36781609195403,71.37886242765433,57.83716229822365,5.0901173039713825,12.101163639671682,-1.4405364897589905,87
2014,"PENNSYLVANIA","Candidate Choice","U.S. House","District 7","Republican","Secondary",FALSE,"Patrick Meehan","Patrick L. Meehan",0.05882352941176483,62.038915470494416,56.57894736842105,61.50002571735651,51.40219856472253,-5.459968102073368,-0.5388897531379087,-10.636716905771884,76
2014,"PENNSYLVANIA","Candidate Choice","U.S. House","District 1","Democrat","Secondary",FALSE,"Robert Brady","Robert A. Brady",0.10833333333333339,82.83714442600085,63.74999999999999,60.23702384661597,96.35781155610499,-19.087144426000854,-22.60012057938488,13.520667130104144,80
2014,"PENNSYLVANIA","Candidate Choice","U.S. House","District 4","Republican","Secondary",FALSE,"Scott Perry","Scott Perry",0,74.53633323198541,63.366336633663366,69.60625379424418,25.298879813878994,-11.169996598322044,-4.930079437741227,-49.23745341810641,101
2014,"PENNSYLVANIA","Candidate Choice","U.S. House","District 11","Republican","Secondary",FALSE,"Lou Barletta","Lou Barletta",0,66.30714919974878,55.55555555555556,60.28003524717636,64.75881341965363,-10.751593644193221,-6.027113952572421,-1.5483357800951438,90
2014,"PENNSYLVANIA","Candidate Choice","U.S. House","District 3","Republican","Secondary",FALSE,"Mike Kelly","Mike Kelly",0,60.63102401618829,55.294117647058826,60.1500075414714,94.18647037940227,-5.336906369129466,-0.48101647471688835,33.555446363213974,85
2014,"COLORADO","Candidate Choice","U.S. House","District 2","Democrat","Secondary",FALSE,"Jared Polis","Jared Polis",0,56.743123906979434,55.81395348837209,61.64430054845715,68.56147950684887,-0.9291704186073417,4.9011766414777185,11.818355599869435,86
2014,"COLORADO","Candidate Choice","U.S. House","District 1","Democrat","Secondary",FALSE,"Diana Degette","Diana Degette",0,65.81147170136519,50.92592592592593,49.1784300104787,46.1140821424805,-14.885545775439262,-16.633041690886493,-19.697389558884694,108
2014,"COLORADO","Candidate Choice","U.S. House","District 4","Republican","Secondary",FALSE,"Ken Buck","Ken Buck",0,64.6727654123634,60,61.747650758987795,65.28239354356616,-4.672765412363404,-2.9251146533756085,0.6096281312027543,85
2014,"COLORADO","Candidate Choice","U.S. House","District 5","Republican","Secondary",FALSE,"Doug Lamborn","Doug Lamborn",0,59.797987483593616,64.8,65.97083421336669,73.940332406248,5.002012516406381,6.17284672977307,14.142344922654388,125
2014,"COLORADO","Candidate Choice","U.S. House","District 6","Republican","Secondary",FALSE,"Mike Coffman","Mike Coffman",0,51.89806106207495,52.03252032520326,43.300178005863195,71.18252758571634,0.13445926312830636,-8.597883056211757,19.28446652364139,123
2014,"COLORADO","Candidate Choice","U.S. House","District 7","Democrat","Secondary",FALSE,"Ed Perlmutter","Ed Perlmutter",0,55.07295378293323,60.60606060606061,61.38615914906297,49.71675622234664,5.533106823127376,6.313205366129736,-5.356197560586594,132
2014,"COLORADO","Candidate Choice","U.S. House","District 3","Republican","Secondary",FALSE,"Scott Tipton","Scott R. Tipton",0.06666666666666676,57.981937888817356,62.22222222222222,53.70745845538294,88.48272934747226,4.240284333404865,-4.274479433434415,30.500791458654902,90
2014,"ILLINOIS","Candidate Choice","U.S. House","District 3","Democrat","Secondary",FALSE,"Daniel Lipinski","Daniel William Lipinski",0.19371980676328504,64.56221835171823,64.55696202531645,62.75277695709581,96.3365354945769,-0.0052563264017777556,-1.809441394622418,31.774317142858678,79
2014,"ILLINOIS","Candidate Choice","U.S. House","District 14","Republican","Secondary",FALSE,"Randy Hultgren","Randall M. Hultgren",0.18035473298631188,65.41376051838186,54.761904761904766,65.06372721692144,81.75984041407727,-10.651855756477097,-0.350033301460428,16.34607989569541,84
2014,"ILLINOIS","Candidate Choice","U.S. House","District 16","Republican","Secondary",FALSE,"Adam Kinzinger","Adam Kinzinger",0,70.62127643900958,67.56756756756756,75.2975740038546,90.29400236370972,-3.053708871442012,4.676297564845029,19.672725924700146,74
2014,"ILLINOIS","Candidate Choice","U.S. House","District 13","Republican","Secondary",FALSE,"Rodney Davis","Rodney Davis",0,58.65593136508903,51.94805194805194,52.42322630693717,44.69005903272581,-6.707879417037091,-6.232705058151865,-13.965872332363219,77
2014,"ILLINOIS","Candidate Choice","U.S. House","District 5","Democrat","Secondary",FALSE,"Mike Quigley","Mike Quigley",0,63.2347746700069,59.77011494252874,56.51927877170606,49.908953004614446,-3.464659727478157,-6.715495898300837,-13.325821665392453,87
2014,"ILLINOIS","Candidate Choice","U.S. House","District 8","Democrat","Secondary",FALSE,"Tammy Duckworth","Tammy Duckworth",0,55.72635314055714,52.054794520547944,48.10123847714369,59.602327345760585,-3.6715586200091934,-7.625114663413449,3.8759742052034483,73
2014,"ILLINOIS","Candidate Choice","U.S. House","District 12","Republican","Secondary",FALSE,"Mike Bost","Mike Bost",0,52.46450333272941,49.29577464788733,47.380822800326975,54.365329420439735,-3.1687286848420797,-5.083680532402433,1.9008260877103282,71
2014,"ILLINOIS","Candidate Choice","U.S. House","District 11","Democrat","Secondary",FALSE,"Bill Foster","Bill Foster",0,53.46165289634496,57.49999999999999,52.488044588844815,58.495871151760916,4.038347103655035,-0.9736083075001432,5.034218255415958,80
2014,"ILLINOIS","Candidate Choice","U.S. House","District 6","Republican","Secondary",FALSE,"Peter Roskam","Peter J. Roskam",0.06666666666666676,67.13535383996783,57.47126436781609,61.93525829131502,91.84499757511368,-9.664089472151744,-5.200095548652811,24.709643735145846,87
2014,"ILLINOIS","Candidate Choice","U.S. House","District 1","Democrat","Secondary",FALSE,"Bobby Rush","Bobby L. Rush",0.07692307692307698,73.08809685744785,72.82608695652173,69.81879759787746,59.36335815630669,-0.26200990092611676,-3.2692992595703885,-13.724738701141163,92
2014,"ILLINOIS","Candidate Choice","U.S. House","District 7","Democrat","Secondary",FALSE,"Danny Davis","Danny K. Davis",0.07142857142857151,85.09529400147028,81.57894736842105,75.59127949373898,97.00511742189222,-3.516346633049224,-9.504014507731299,11.909823420421944,76
2014,"ILLINOIS","Candidate Choice","U.S. House","District 9","Democrat","Secondary",FALSE,"Janice Schakowsky","Janice D. Schakowsky",0.050000000000000044,66.05762473647225,72.09302325581395,73.15442621528054,64.91986961964166,6.0353985193416975,7.096801478808288,-1.13775511683059,129
2014,"ILLINOIS","Candidate Choice","U.S. House","District 4","Democrat","Secondary",FALSE,"Luis Gutierrez","Luis V. Gutierrez",0.05882352941176483,78.14682570823197,72.72727272727273,79.25518845678448,95.49646989172375,-5.419552980959239,1.1083627485525085,17.349644183491776,55
2014,"ILLINOIS","Candidate Choice","U.S. House","District 17","Democrat","Secondary",FALSE,"Cheri Bustos","Cheri Bustos",0,55.457185708338145,54.794520547945204,47.28437738808458,20.714485530931697,-0.6626651603929403,-8.172808320253566,-34.74270017740645,73
2014,"ILLINOIS","Candidate Choice","U.S. House","District 18","Republican","Secondary",FALSE,"Aaron Schock","Aaron Schock",0,74.71954283861555,60.526315789473685,60.42182894125462,56.25752732835948,-14.193227049141868,-14.297713897360936,-18.462015510256073,76
2014,"ILLINOIS","Candidate Choice","U.S. House","District 2","Democrat","Secondary",FALSE,"Robin Kelly","Robin Kelly",0,78.49421832316685,80.76923076923077,82.01574611428147,82.67821988028817,2.2750124460639256,3.5215277911146217,4.18400155712132,78
2014,"ILLINOIS","Candidate Choice","U.S. House","District 15","Republican","Secondary",FALSE,"John Shimkus","John M. Shimkus",0.12222222222222223,74.92317258906121,68,69.10937729117417,69.86674909774158,-6.92317258906121,-5.81379529788704,-5.056423491319634,50
2014,"ILLINOIS","Candidate Choice","U.S. House","District 10","Republican","Secondary",FALSE,"Robert J.dold","Robert Dold",0.05128205128205132,51.29750758838869,47.61904761904761,53.5238468089686,58.583377158060415,-3.678459969341077,2.2263392205799093,7.285869569671725,84
2014,"ARIZONA","Candidate Choice","U.S. House","District 6","Republican","Secondary",FALSE,"David Schweikert","David Schweikert",0,64.86164504244755,64.92537313432835,62.81788828926729,91.93683388366287,0.06372809188080453,-2.0437567531802614,27.075188841215322,134
2014,"ARIZONA","Candidate Choice","U.S. House","District 2","Republican","Secondary",FALSE,"Martha Mcsally","Martha Mcsally",0,50.01435962892895,54.43037974683544,55.64524610790097,39.72563242046472,4.416020117906491,5.630886478972016,-10.28872720846423,158
2014,"ARIZONA","Candidate Choice","U.S. House","District 4","Republican","Secondary",FALSE,"Paul Gosar","Paul Gosar",0,69.9627238424697,67.93893129770993,60.87057390768924,81.40382797594695,-2.0237925447597718,-9.092149934780458,11.441104133477253,131
2014,"ARIZONA","Candidate Choice","U.S. House","District 8","Republican","Secondary",FALSE,"Trent Franks","Trent Franks",0,75.81165771369334,83.6734693877551,89.27085102990186,97.16227599367055,7.861811674061769,13.459193316208527,21.350618279977212,98
2014,"ARIZONA","Candidate Choice","U.S. House","District 7","Democrat","Secondary",FALSE,"Ruben Gallego","Ruben Gallego",0,74.85439037182212,70.2127659574468,73.24100556558662,76.91436818852976,-4.641624414375315,-1.6133848062355014,2.0599778167076437,47
2014,"ARIZONA","Candidate Choice","U.S. House","District 9","Democrat","Secondary",FALSE,"Kyrsten Sinema","Kyrsten Sinema",0,54.675988202046135,63.63636363636363,65.91786279002832,27.85728583623111,8.960375434317498,11.241874587982188,-26.818702365815025,99
2014,"ARIZONA","Candidate Choice","U.S. House","District 3","Democrat","Secondary",FALSE,"Raul Grijalva","Raul Grijalva",0,55.72451832841766,40.32258064516129,45.61534712862565,3.27516975812537,-15.40193768325637,-10.109171199792009,-52.44934857029229,62
2014,"ARIZONA","Candidate Choice","U.S. House","District 1","Democrat","Secondary",FALSE,"Ann Kirkpatrick","Ann Kirkpatrick",0,52.61136380824789,43.037974683544306,48.235403857135374,61.61206763119155,-9.573389124703581,-4.375959951112513,9.000703822943663,79
2014,"ARIZONA","Candidate Choice","U.S. House","District 5","Republican","Secondary",FALSE,"Matt Salmon","Matt Salmon",0,69.57813031098333,67.04545454545455,67.24763178026524,78.707256606249,-2.5326757655287793,-2.3304985307180885,9.129126295265678,88
